1.62E+12,-0.92980957,-0.07824707,-0.009277344,-8.201219512,1.097560976,-8.75,-1,0,0
1.62E+12,-0.929321289,-0.083374023,-0.004882813,0.12195122,-3.841463415,-7.926829268,-1,0,0.002
1.62E+12,-0.928833008,-0.083007813,-0.004882813,2.012195122,-2.43902439,-8.597560976,-1,0,0.309
1.62E+12,-0.933837891,-0.08203125,-0.004760742,-3.597560976,-2.256097561,-7.926829268,-1,0,0.311
1.62E+12,-0.936767578,-0.108154297,-0.007202148,3.262195122,3.81097561,-8.170731707,-1,0,0.312
1.62E+12,-0.936157227,-0.108886719,-0.005126953,1.554878049,2.256097561,-9.908536585,-1,0,0.312
1.62E+12,-0.932861328,-0.080200195,-0.004272461,0.396341463,1.341463415,-10.82317073,-1,0,0.315
1.62E+12,-0.928344727,-0.082397461,-0.004516602,0.274390244,2.530487805,-9.786585366,-1,0,0.421
1.62E+12,-0.932250977,-0.091430664,-0.001342773,1.707317073,-2.5,0.091463415,-1,0,0.631
1.62E+12,-0.928955078,-0.079833984,-0.004882813,-3.445121951,-1.585365854,2.37804878,-1,0,0.631
1.62E+12,-0.932617188,-0.078979492,-0.003051758,2.347560976,-1.554878049,0.945121951,-1,0,0.841
1.62E+12,-0.932250977,-0.081665039,-0.00793457,0.609756098,-2.682926829,-8.475609756,-1,0,0.842
1.62E+12,-0.933105469,-0.087036133,-0.007568359,0.396341463,-2.469512195,-10.12195122,-1,0,0.946
1.62E+12,-0.935180664,-0.089233398,-0.008056641,-3.201219512,-1.981707317,-8.780487805,-1,0,0.948
1.62E+12,-0.932128906,-0.087158203,-0.010009766,-1.036585366,-2.286585366,-8.902439024,-1,0,1.051
1.62E+12,-0.934570313,-0.086303711,-0.009399414,-1.006097561,-3.048780488,-9.756097561,-1,0,1.052
1.62E+12,-0.934204102,-0.086791992,-0.008789063,-1.067073171,3.262195122,-11.09756098,-1,0,1.156
1.62E+12,-0.970581055,-0.088134766,-0.004394531,-2.713414634,3.292682927,-11.49390244,-1,0,1.157
1.62E+12,-0.975585938,-0.092773438,-0.009399414,8.231707317,0.762195122,-18.75,-1,0,1.261
1.62E+12,-0.983886719,-0.130615234,-0.0078125,9.176829268,0.06097561,-15.15243902,-1,0,1.262
1.62E+12,-0.94909668,-0.162719727,0.04309082,5.762195122,-6.463414634,-33.44512195,-1,0,1.366
1.62E+12,-0.948120117,-0.149536133,0.030029297,15.97560976,-6.768292683,-25.57926829,-1,0,1.367
1.62E+12,-0.92199707,-0.152709961,0.073364258,7.530487805,-7.37804878,-14.11585366,-1,0,1.471
1.62E+12,-0.950195313,-0.174316406,0.05065918,5.152439024,-18.65853659,-23.50609756,-1,0,1.472
1.62E+12,-0.947753906,-0.173706055,0.052856445,6.493902439,-12.01219512,-19.63414634,-1,0,1.578
1.62E+12,-0.905517578,-0.182250977,0.09777832,7.012195122,-12.71341463,-31.40243902,-1,0,1.579
1.62E+12,-0.900634766,-0.185791016,0.099731445,11.55487805,-12.01219512,-34.20731707,-1,0,1.682
1.62E+12,-0.901977539,-0.204223633,0.084594727,-0.884146341,-13.56707317,-29.84756098,-1,0,1.684
1.62E+12,-0.896972656,-0.204711914,0.084716797,-2.530487805,-12.28658537,-34.48170732,-1,0,1.787
1.62E+12,-0.912719727,-0.252807617,0.086425781,1.463414634,-18.56707317,-22.71341463,-1,0,1.788
1.62E+12,-0.916870117,-0.263793945,0.125976563,-9.359756098,-16.18902439,-21.92073171,-1,0,1.891
1.62E+12,-0.865722656,-0.266113281,0.139770508,-5.396341463,-23.47560976,-19.75609756,-1,0,1.892
1.62E+12,-0.859619141,-0.265991211,0.109741211,-17.37804878,-14.54268293,-19.87804878,-1,0,1.997
1.62E+12,-0.868652344,-0.271972656,0.157592773,-12.04268293,-17.86585366,-12.37804878,-1,0,1.998
1.62E+12,-0.864013672,-0.274291992,0.166992188,-17.01219512,-15.70121951,-9.93902439,-1,0,2.102
1.62E+12,-0.884643555,-0.314819336,0.150146484,-4.085365854,-3.932926829,-8.902439024,-1,0,2.103
1.62E+12,-0.887817383,-0.269897461,0.151977539,-11.00609756,-10.51829268,-11.34146341,-1,0,2.207
1.62E+12,-0.862304688,-0.280761719,0.189575195,-17.37804878,-11.64634146,-10.24390244,-1,0,2.208
1.62E+12,-0.883544922,-0.278686523,0.189575195,-12.28658537,-5.975609756,2.225609756,-1,0,2.311
1.62E+12,-0.84375,-0.326904297,0.193237305,-14.29878049,-16.15853659,3.62804878,-1,0,2.312
1.62E+12,-0.876831055,-0.303100586,0.1953125,-14.08536585,-17.80487805,0.640243902,-1,0,2.416
1.62E+12,-0.841552734,-0.311889648,0.173461914,-17.34756098,-5.945121951,-3.231707317,-1,0,2.417
1.62E+12,-0.843261719,-0.299194336,0.200561523,-4.664634146,-9.085365854,8.932926829,-1,0,2.521
1.62E+12,-0.84375,-0.325317383,0.173217773,-8.323170732,-0.640243902,10.21341463,-1,0,2.522
1.62E+12,-0.879394531,-0.279541016,0.198852539,-2.37804878,10.57926829,5.518292683,-1,0,2.627
1.62E+12,-0.887207031,-0.269775391,0.19909668,-0.365853659,6.676829268,15.97560976,-1,0,2.628
1.62E+12,-0.879760742,-0.296630859,0.188232422,9.115853659,7.408536585,5.884146341,-1,0,2.732
1.62E+12,-0.869140625,-0.281860352,0.142211914,9.268292683,24.84756098,-1.402439024,-1,0,2.733
1.62E+12,-0.871582031,-0.28527832,0.168701172,10,24.54268293,-2.042682927,-1,0,2.837
1.62E+12,-0.906738281,-0.287231445,0.158935547,4.603658537,24.75609756,-8.719512195,-1,0,2.838
1.62E+12,-0.909545898,-0.245727539,0.110107422,4.420731707,15.21341463,-17.43902439,-1,0,2.943
1.62E+12,-0.892456055,-0.292358398,0.133911133,-0.426829268,15.91463415,-19.66463415,-1,0,2.944
1.62E+12,-0.909790039,-0.26940918,0.13293457,7.835365854,11.46341463,-26.55487805,-1,0,3.047
1.62E+12,-0.877441406,-0.356323242,0.111694336,18.44512195,8.262195122,-47.25609756,-1,0,3.048
1.62E+12,-0.866455078,-0.348754883,0.135009766,32.68292683,11.52439024,-88.41463415,-1,0,3.151
1.62E+12,-0.870727539,-0.35534668,0.112060547,27.80487805,4.054878049,-107.4085366,-1,0,3.152
1.62E+12,-0.88659668,-0.376708984,0.114013672,33.81097561,10.88414634,-121.9207317,-1,0,3.257
1.62E+12,-0.829711914,-0.390991211,0.1171875,6.219512195,-3.475609756,-127.3170732,-1,0,3.258
1.62E+12,-0.805419922,-0.43347168,0.118896484,0.823170732,-6.890243902,-114.1158537,-1,0,3.362
1.62E+12,-0.794677734,-0.487426758,0.120483398,-19.3597561,-26.46341463,-118.8719512,-1,0,3.363
1.62E+12,-0.739257813,-0.520263672,0.110961914,-15.0304878,-22.95731707,-108.8414634,-1,0,3.467
1.62E+12,-0.724487305,-0.59362793,0.119140625,-24.72560976,-26.67682927,-97.22560976,-1,0,3.468
1.62E+12,-0.696166992,-0.620727539,0.156860352,-18.38414634,-24.08536585,-82.40853659,-1,0,3.573
1.62E+12,-0.647705078,-0.64074707,0.145751953,-4.451219512,-7.774390244,-67.22560976,-1,0,3.574
1.62E+12,-0.658691406,-0.654907227,0.168701172,-5.701219512,-15.76219512,-63.68902439,-1,0,3.677
1.62E+12,-0.612548828,-0.69921875,0.16784668,-12.19512195,-15.91463415,-55.45731707,-1,0,3.678
1.62E+12,-0.587768555,-0.734130859,0.169677734,-23.96341463,-18.32317073,-47.40853659,-1,0,3.782
1.62E+12,-0.599731445,-0.759887695,0.146728516,-5.182926829,-17.10365854,-29.08536585,-1,0,3.783
