1616729161821,-0.7982177734,0.4162597656,-0.3188476563,-104.9695122,15.27439024,80.0304878,-1,0,0
1616729161828,-0.7760009766,0.4307861328,-0.3137207031,-67.86585366,9.390243902,37.83536585,-1,0,0.007
1616729161927,-0.7672119141,0.4598388672,-0.2705078125,-47.43902439,0.5182926829,16.37195122,-1,0,0.106
1616729161928,-0.7938232422,0.4678955078,-0.2897949219,-24.11585366,-8.140243902,0.9146341463,-1,0,0.107
1616729162033,-0.7952880859,0.4672851563,-0.2481689453,9.176829268,1.341463415,-5.579268293,-1,0,0.212
1616729162034,-0.7947998047,0.4602050781,-0.2824707031,7.286585366,3.353658537,-6.25,-1,0,0.213
1616729162138,-0.7707519531,0.4364013672,-0.2497558594,25.18292683,-2.774390244,-18.38414634,-1,0,0.317
1616729162139,-0.7795410156,0.3967285156,-0.2829589844,48.47560976,3.079268293,-31.40243902,-1,0,0.318
1616729162244,-0.8446044922,0.4372558594,-0.3094482422,82.16463415,-25.12195122,-70.48780488,-1,0,0.423
1616729162245,-0.8446044922,0.4349365234,-0.3585205078,78.44512195,-27.5304878,-60.82317073,-1,0,0.424
1616729162349,-0.8548583984,0.3852539063,-0.3029785156,48.53658537,-29.90853659,-57.4695122,-1,0,0.528
1616729162350,-0.8520507813,0.3522949219,-0.3253173828,37.5,-32.71341463,-47.34756098,-1,0,0.529
1616729162454,-0.8332519531,0.3072509766,-0.3227539063,41.18902439,-23.81097561,-39.23780488,-1,0,0.633
1616729162455,-0.8414306641,0.3117675781,-0.2982177734,34.3902439,-19.11585366,-27.92682927,-1,0,0.634
1616729162559,-0.8846435547,0.3206787109,-0.3238525391,4.176829268,-5.914634146,-25.06097561,-1,0,0.738
1616729162560,-0.8859863281,0.2785644531,-0.3198242188,8.201219512,-4.359756098,-13.41463415,-1,0,0.739
1616729162664,-0.8862304688,0.2740478516,-0.3236083984,-0.3963414634,-10.27439024,-17.28658537,-1,0,0.843
1616729162665,-0.8605957031,0.26953125,-0.3197021484,-3.384146341,-7.865853659,-7.317073171,-1,0,0.844
1616729162769,-0.8612060547,0.2872314453,-0.3131103516,1.707317073,0.03048780488,-6.341463415,-1,0,0.948
1616729162772,-0.8631591797,0.2430419922,-0.2767333984,-3.597560976,1.524390244,-5.853658537,-1,0,0.951
1616729162872,-0.9069824219,0.2126464844,-0.2686767578,5.335365854,1.463414634,-10.85365854,-1,0,1.051
1616729162875,-0.8686523438,0.2054443359,-0.2761230469,29.42073171,-9.237804878,-2.804878049,-1,0,1.054
1616729162979,-0.8724365234,0.2351074219,-0.3273925781,57.80487805,-17.4695122,4.756097561,-1,0,1.158
1616729162980,-0.8660888672,0.2353515625,-0.3271484375,54.81707317,-12.10365854,4.237804878,-1,0,1.159
1616729163083,-0.8736572266,0.2072753906,-0.3171386719,37.19512195,-14.84756098,7.713414634,-1,0,1.262
1616729163086,-0.8604736328,0.2109375,-0.3256835938,47.22560976,-23.81097561,23.41463415,-1,0,1.265
1616729163188,-0.8876953125,0.2351074219,-0.3034667969,37.59146341,-14.23780488,24.3902439,-1,0,1.367
1616729163192,-0.8865966797,0.2854003906,-0.3453369141,39.72560976,-13.32317073,14.54268293,-1,0,1.371
1616729163293,-0.8864746094,0.2840576172,-0.3125,31.2195122,-13.20121951,15.57926829,-1,0,1.472
1616729163297,-0.8894042969,0.2921142578,-0.302734375,23.20121951,-12.19512195,24.66463415,-1,0,1.476
1616729163399,-0.8797607422,0.2711181641,-0.3026123047,32.37804878,-18.59756098,24.9695122,-1,0,1.578
1616729163403,-0.8795166016,0.3165283203,-0.3023681641,22.10365854,-15.73170732,18.32317073,-1,0,1.582
1616729163503,-0.8892822266,0.3178710938,-0.3178710938,7.5,-5.518292683,4.664634146,-1,0,1.682
1616729163507,-0.8883056641,0.2763671875,-0.3140869141,6.341463415,-5.030487805,3.993902439,-1,0,1.686
1616729163609,-0.8874511719,0.2742919922,-0.2779541016,16.82926829,-8.506097561,9.512195122,-1,0,1.788
1616729163612,-0.8902587891,0.3135986328,-0.3150634766,15.94512195,-8.81097561,-0.762195122,-1,0,1.791
1616729163713,-0.8857421875,0.3132324219,-0.3184814453,11.34146341,-9.268292683,-1.37195122,-1,0,1.892
1616729163717,-0.8825683594,0.3170166016,-0.3237304688,8.506097561,-8.993902439,3.87195122,-1,0,1.896
1616729163819,-0.8897705078,0.2788085938,-0.3150634766,-8.963414634,-10.18292683,-9.268292683,-1,0,1.998
1616729163820,-0.8897705078,0.2735595703,-0.2794189453,-10.57926829,-9.725609756,-8.841463415,-1,0,1.999
1616729163925,-0.8851318359,0.2810058594,-0.3128662109,-3.079268293,-7.957317073,1.432926829,-1,0,2.104
1616729163928,-0.8828125,0.3192138672,-0.3189697266,3.87195122,0.487804878,1.280487805,-1,0,2.107
1616729164030,-0.8898925781,0.3225097656,-0.3201904297,2.652439024,0.7926829268,1.432926829,-1,0,2.209
1616729164034,-0.8880615234,0.3055419922,-0.3254394531,-3.68902439,-9.969512195,2.134146341,-1,0,2.213
1616729164133,-0.8843994141,0.3520507813,-0.3096923828,-9.695121951,-10.79268293,-9.93902439,-1,0,2.312
1616729164137,-0.8775634766,0.3480224609,-0.3050537109,-3.993902439,-5.914634146,-7.43902439,-1,0,2.316
1616729164239,-0.8818359375,0.3032226563,-0.3267822266,-7.164634146,-7.347560976,-19.29878049,-1,0,2.418
1616729164242,-0.8818359375,0.3267822266,-0.3276367188,-6.097560976,-18.07926829,-13.65853659,-1,0,2.421
1616729164343,-0.8618164063,0.3243408203,-0.3212890625,-6.006097561,-12.77439024,-13.50609756,-1,0,2.522
1616729164348,-0.8641357422,0.2974853516,-0.3138427734,-6.158536585,-14.87804878,-12.86585366,-1,0,2.527
1616729164448,-0.8615722656,0.3172607422,-0.2476806641,-18.62804878,-25.27439024,-14.20731707,-1,0,2.627
1616729164452,-0.8742675781,0.2678222656,-0.2581787109,-11.95121951,-25.15243902,-25.6402439,-1,0,2.631
1616729164554,-0.8685302734,0.26953125,-0.25390625,-6.951219512,-24.78658537,-25.21341463,-1,0,2.733
1616729164659,-0.8736572266,0.2904052734,-0.2132568359,-16.64634146,-16.98170732,-14.32926829,-1,0,2.838
1616729164662,-0.8742675781,0.2152099609,-0.1832275391,-5.243902439,-4.451219512,-6.585365854,-1,0,2.841
1616729164764,-0.8647460938,0.2183837891,-0.1994628906,-11.37195122,0.9451219512,0.1219512195,-1,0,2.943
1616729164768,-0.8887939453,0.2124023438,-0.1544189453,-11.76829268,5.091463415,1.676829268,-1,0,2.947
1616729164870,-0.9208984375,0.1750488281,-0.1417236328,-20.36585366,24.54268293,0.3048780488,-1,0,3.049
1616729164874,-0.8977050781,0.1746826172,-0.2276611328,1.006097561,19.42073171,-8.353658537,-1,0,3.053
1616729164974,-0.9365234375,0.1810302734,-0.2386474609,-2.37804878,14.3902439,-6.707317073,-1,0,3.153
